Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,cost_of_the_product_per_gram,cost_with_discount
-0.9237993849488977,0.0,1.1402814118978357,0.2839542646692272,0,1,2.2602442481249394,-0.8469481233943411,1,0,1,0,0,0,1,0,0,-1.3463415059329649,-1.4370330905880322
-0.04771131501848488,0.0,-1.0236313687921124,-1.0294237660695575,2,0,0.47064997900614314,-1.5648579335748256,1,0,0,1,0,0,1,0,0,0.6541369327078062,-0.5418592865600751
0.828376754911928,0.25,0.1415524361947828,-0.37273475070016515,2,1,0.47064997900614314,-0.632308989345491,1,0,0,0,0,1,1,0,0,-0.22386592406555073,0.07493078507143987
-0.9237993849488977,0.75,-0.004095539428579103,-1.0294237660695575,0,0,1.3345920399600448,-0.5460864312233034,1,0,0,0,1,0,1,0,0,0.0074998007538926974,0.0013703348921450783
-0.9237993849488977,0.5,-0.6491080029034675,-1.0294237660695575,0,0,3.0007660146568553,-1.1429177555300776,1,0,0,0,0,1,1,0,0,0.5679393812570666,1.298713232051041
-0.9237993849488977,0.25,-0.6283011492429872,0.2839542646692272,1,1,2.3836645425469256,-1.4095350274540053,1,1,0,0,0,0,1,0,0,0.44575064613886606,0.8693580222490055
-0.04771131501848488,1.0,-1.0860519297735531,0.9406432800386195,1,0,2.5687949841799047,-1.0383499722755096,1,0,1,0,0,0,1,0,0,1.0459401538707669,1.7037928199876564
1.7044648248423406,0.0,1.681259607070323,0.9406432800386195,1,0,2.4453746897579185,-1.1936728783963297,1,0,0,1,0,0,1,0,0,-1.408476005024973,-2.430050082971788
0.828376754911928,0.25,0.4328483874415066,-1.0294237660695575,1,0,2.5687949841799047,0.15898172136451494,1,0,0,0,0,1,1,0,0,2.7226298956033275,-0.6790503791285958
-0.04771131501848488,1.0,-0.9820176614711519,0.2839542646692272,0,0,2.1985341009139465,-1.3233124693318177,1,0,0,0,1,0,1,0,0,0.7420905373671901,1.176981654972943
0.828376754911928,0.5,-1.3357341736993165,-0.37273475070016515,0,1,1.7048529232260028,-1.48597346550559,1,0,0,0,0,1,1,0,0,0.8988950372978861,0.9414961369848325
-1.7998874548793105,1.0,1.2859293875211977,-1.0294237660695575,0,1,0.6557804206391221,0.0024358002348692388,1,1,0,0,0,0,1,0,0,527.9289200783866,0.44264207286033797
-1.7998874548793105,0.0,-1.8559055152113233,-1.0294237660695575,1,0,0.2855195373731642,-1.0976662002035393,1,0,1,0,0,0,1,0,0,1.6907740393820856,-1.3260082310998822
1.7044648248423406,0.25,-1.918326076192764,-1.0294237660695575,0,1,1.6431427760150097,-1.6021598913439992,1,0,0,1,0,0,1,0,0,1.1973374733426534,1.2337575579445952
-0.9237993849488977,1.0,-0.7739491248663491,-1.0294237660695575,0,1,0.03867894852919228,-1.2205792085904876,1,0,0,0,0,1,1,0,0,0.6340834903783898,-0.7440135865014302
-0.04771131501848488,1.0,0.6825306313672699,-1.0294237660695575,0,1,0.5940702734281291,-0.5797193439660007,1,0,0,0,1,0,1,0,0,-1.1773466565699056,0.27705947256784225
0.828376754911928,0.75,0.3912346801205461,-0.37273475070016515,1,1,0.964331156694087,-0.6904022022646955,1,0,0,0,0,1,1,0,0,-0.5666764660326928,0.013954888501058749
0.828376754911928,0.5,-2.37607685672333,0.2839542646692272,1,0,-0.08474134589279368,-1.2101835810154722,1,1,0,0,0,0,1,0,0,1.963401994538341,-2.5774288075067835
0.828376754911928,1.0,0.8073717533301514,-0.37273475070016515,1,1,2.5687949841799047,-0.046484800118145035,1,0,1,0,0,0,1,0,0,-17.36851080951511,-1.2666007569928768
-0.9237993849488977,0.25,-0.9404039541501913,-1.0294237660695575,0,0,0.6557804206391221,-1.020004747143129,1,0,0,1,0,0,0,0,1,0.9219603700709366,-0.3237054535268852
-0.04771131501848488,1.0,0.2663935581576644,-0.37273475070016515,1,0,3.062476161867848,-0.7380997876088844,1,0,0,0,0,1,0,0,1,-0.3609180799532015,-0.5494303633753391
-0.9237993849488977,0.5,1.1818951192187963,-1.0294237660695575,0,0,2.3836645425469256,-0.41889287030546624,1,0,0,0,1,0,0,0,1,-2.8214734673257422,-1.6353463694723198
-0.04771131501848488,0.75,-1.460575295662198,-1.0294237660695575,0,0,2.0751138064919608,-1.1025582602388408,1,0,0,0,0,1,0,0,1,1.3247148457676985,1.5702846657875067
-0.04771131501848488,0.75,-0.024902393089059373,-0.37273475070016515,0,0,1.8899833648589817,-0.9533504291621472,1,1,0,0,0,0,0,0,1,0.02612092293381025,0.022162715594442113
-0.9237993849488977,1.0,0.6825306313672699,-0.37273475070016515,1,1,-0.5784225235807375,-0.2721310692464234,1,0,1,0,0,0,0,0,1,-2.5080952103606244,1.0773217215838802
-0.9237993849488977,0.25,-0.7323354175453886,0.2839542646692272,1,0,0.22380939016217122,-1.4419449251878773,1,0,0,1,0,0,0,0,1,0.5078802974738923,-0.5684318743503961
0.828376754911928,0.75,-1.60622327128556,-0.37273475070016515,0,1,-0.2698717875257726,-1.57953411368073,1,0,0,0,0,1,0,0,1,1.0168968541886299,-2.039697616672888
-0.9237993849488977,0.5,-0.8987902468292308,-0.37273475070016515,1,0,0.6557804206391221,-1.5428436634159692,1,0,0,0,1,0,0,0,1,0.5825543236436822,-0.3093812006972174
1.7044648248423406,0.0,-0.7947559785268294,1.597332295408012,2,0,2.2602442481249394,-1.5789226061763173,1,0,0,0,0,1,0,0,1,0.5033533470342114,1.0015866506013447
0.828376754911928,0.75,0.9738265826139937,-1.0294237660695575,0,1,2.5687949841799047,-0.8420560633590397,1,1,0,0,0,0,0,0,1,-1.156486634309489,-1.5277342582658906
-0.9237993849488977,0.5,-0.17055036871242127,-1.0294237660695575,1,1,1.5814326288040168,0.13635594370124582,1,0,1,0,0,0,0,0,1,-1.250773263585011,0.09916354922395745
-0.9237993849488977,0.0,0.2663935581576644,-0.37273475070016515,1,0,1.0877514511160729,0.1883340815763235,1,0,0,1,0,0,0,0,1,1.414473450200817,-0.023376421296309013
-0.9237993849488977,0.25,-0.5866874419220267,-1.0294237660695575,0,0,1.6431427760150097,-0.6372010493807925,1,0,0,0,0,1,0,0,1,0.9207257936755551,0.377323790050877
-0.9237993849488977,0.25,0.4952689484229474,-0.37273475070016515,1,1,1.2111717455380588,-0.5167340710114948,1,0,0,0,1,0,0,0,1,-0.9584600207481385,-0.10458680834927264
-0.9237993849488977,1.0,-1.460575295662198,-0.37273475070016515,0,0,1.02604130390508,-1.5893182337513327,1,0,0,0,0,1,0,0,1,0.9189948649961326,0.0380352851505914
-0.04771131501848488,0.5,-1.5438027103041192,-0.37273475070016515,1,1,-0.2698717875257726,-1.2756148839876287,1,1,0,0,0,0,0,0,1,1.2102420014715753,-1.9604315073210243
-0.04771131501848488,0.5,-0.004095539428579103,-0.37273475070016515,1,0,-0.4550022291587516,-0.6518772294866967,1,0,1,0,0,0,0,0,1,0.006282685210225899,-0.0059590189981901555
0.828376754911928,0.0,1.0154402899349542,-0.37273475070016515,2,0,1.4580123343820308,-0.373641314978928,1,0,0,1,0,0,0,0,1,-2.71768738955493,-0.4650841776186745
-0.04771131501848488,0.25,-1.4397684420017178,-1.0294237660695575,1,1,2.3836645425469256,-1.6033829063528244,1,0,0,0,0,1,0,0,1,0.8979567115859577,1.9921565426758066
-0.04771131501848488,0.5,-1.231699905396915,0.2839542646692272,1,1,-0.023031198681800702,-1.254212121333185,1,0,0,0,1,0,0,0,1,0.9820507109177512,-1.2600674306344666
-0.9237993849488977,1.0,-0.9612108078106716,-0.37273475070016515,1,0,1.8282732176479888,-1.3520533220392135,1,0,0,0,0,1,0,0,1,0.7109267009979608,0.7961451686233676
-0.9237993849488977,0.5,-1.4397684420017178,-1.0294237660695575,1,0,2.1368239537029536,-1.1471983080609662,1,1,0,0,0,0,0,0,1,1.2550301302616664,1.6367632526531346
-0.9237993849488977,0.5,1.2651225338607175,-1.0294237660695575,1,1,0.10038909574018526,-0.05626892018874789,1,0,1,0,0,0,0,0,1,-22.48350474146302,1.1381180266859081
-0.04771131501848488,0.5,-0.39942575897770427,0.2839542646692272,0,0,0.10038909574018526,-0.666553409592601,1,0,0,1,0,0,0,0,1,0.5992404407950358,-0.35932776821859536
-0.9237993849488977,0.0,-0.607494295582507,-0.37273475070016515,1,1,0.5323601262171361,-0.22504499140664716,1,0,0,0,0,1,0,0,1,2.6994348631593827,-0.28408855571001335
-0.9237993849488977,0.5,0.6409169240463093,0.9406432800386195,0,1,-0.3315819347367656,-0.8879191261899906,1,0,0,0,1,0,0,0,1,-0.7218190318711194,0.8534333977271211
-0.9237993849488977,0.5,0.9114060216325528,-0.37273475070016515,1,1,-0.6401326707917305,-0.48738171079968623,1,0,0,0,0,1,0,0,1,-1.8700045599518618,1.4948267924358647
-0.9237993849488977,0.25,-1.3357341736993165,1.597332295408012,1,0,3.0007660146568553,-1.5116567806909227,1,1,0,0,0,0,0,0,1,0.883622652153091,2.6724915393533486
0.828376754911928,0.0,1.2651225338607175,-1.0294237660695575,2,1,2.0134036592809674,-0.5442519087100653,1,0,1,0,0,0,0,0,1,-2.324516485131291,-1.2820798052532607
-0.9237993849488977,0.0,-0.5242668809405859,-1.0294237660695575,1,0,1.7665630704369957,-0.5081729659497173,1,0,0,1,0,0,0,0,1,1.0316701518365718,0.40188362998224236
-0.04771131501848488,1.0,-0.8363696858477899,-0.37273475070016515,0,0,-0.2698717875257726,-1.526332960796827,1,0,0,0,0,1,0,0,1,0.5479601812511213,-1.0620822679999018
-0.04771131501848488,0.0,1.1402814118978357,-1.0294237660695575,1,1,0.2855195373731642,-0.18774303363747377,1,0,0,0,1,0,0,0,1,-6.073628351503499,0.8147087906975472
-0.04771131501848488,0.75,-1.4189615883412376,0.2839542646692272,0,0,-0.3315819347367656,-1.1355796654771253,1,0,0,0,0,1,0,0,1,1.249548254058465,-1.8894636171205792
-1.7998874548793105,1.0,0.3704278264600658,-1.0294237660695575,0,0,2.1985341009139465,-0.37302980747451536,1,1,0,0,0,0,0,0,1,-0.9930247369987254,-0.4439703819398223
-0.04771131501848488,1.0,1.077860850916395,0.2839542646692272,0,1,0.16209924295117825,-0.4665904556496551,1,0,1,0,0,0,0,0,1,-2.3100790808411205,0.9031404229761345
-0.9237993849488977,0.5,-0.10812980773098047,-1.0294237660695575,1,0,2.5070848369689114,-0.7380997876088844,1,0,0,1,0,0,0,0,1,0.1464975461939544,0.1629607936557244
-0.04771131501848488,0.0,-0.6699148565639478,-1.0294237660695575,2,1,1.5814326288040168,-1.389355279808387,1,0,0,0,0,1,0,0,1,0.48217678105800205,0.38951035612684193
-1.7998874548793105,0.25,-1.1900861980759545,-1.0294237660695575,0,1,2.0134036592809674,-1.5312250208321283,1,0,0,0,1,0,0,0,1,0.7772118283628977,1.2060377079899467
-0.9237993849488977,0.75,-0.5034600272801056,-1.0294237660695575,0,1,3.062476161867848,-0.11436213310795235,1,0,0,0,0,1,0,0,1,4.402331555016236,1.0383743047185545
-0.04771131501848488,0.0,-0.8987902468292308,-0.37273475070016515,2,0,0.5323601262171361,-1.364283472127467,1,1,0,0,0,0,0,0,1,0.6588002165177996,-0.4203101575844906
-0.9237993849488977,0.5,-1.2941204663783559,-1.0294237660695575,0,1,1.7665630704369957,-1.029788867213732,1,0,1,0,0,0,0,0,1,1.2566852367318921,0.9920249582223493
-0.9237993849488977,0.25,-0.8987902468292308,-1.0294237660695575,0,1,-0.7018428180027235,-1.6046059213616497,1,0,0,1,0,0,0,0,1,0.5601314533767443,-1.5295997264572216
-0.9237993849488977,0.25,1.0570539972559148,0.9406432800386195,1,1,1.9516935120699745,-0.700797829839711,1,0,0,0,0,1,0,0,1,-1.5083579775035663,-1.005991431096087
-0.9237993849488977,0.75,-0.919597100489711,-0.37273475070016515,1,1,1.8282732176479888,-1.552627783486572,1,0,0,0,1,0,0,0,1,0.5922843261407245,0.7616776493623738
-0.9237993849488977,0.0,0.32881411913910524,-1.0294237660695575,0,1,0.2855195373731642,-0.8041425980854536,1,0,0,0,0,1,0,0,1,-0.40890026212013114,0.23493126396074343
-0.9237993849488977,0.75,1.0362471435954344,-0.37273475070016515,0,0,0.47064997900614314,-0.99737896947986,1,1,0,0,0,0,0,0,1,-1.038970316504512,0.5485374472170674
0.828376754911928,0.0,0.7449511923487107,-0.37273475070016515,1,0,1.8899833648589817,0.2195209643013701,1,0,1,0,0,0,0,0,1,3.39353097650392,-0.6629941688222161
-0.9237993849488977,0.25,0.22477985083670388,-0.37273475070016515,0,0,0.47064997900614314,0.03178816044667781,1,0,0,1,0,0,0,0,1,7.071181461215875,0.11898721875940521
0.828376754911928,0.75,-0.39942575897770427,0.2839542646692272,1,1,3.062476161867848,-0.9753646993210037,1,0,0,0,0,1,0,0,1,0.4095142660542902,0.8238061063274876
-0.9237993849488977,0.0,-1.5021890029831586,0.9406432800386195,1,0,-0.3315819347367656,-1.3973048773657517,1,0,0,0,1,0,0,0,1,1.0750617329949768,-2.0002877389326073
-0.9237993849488977,0.0,-1.3357341736993165,-0.37273475070016515,1,1,0.16209924295117825,-1.1741046382551241,1,0,0,0,0,1,0,0,1,1.1376619512247181,-1.1192126753586396
-0.9237993849488977,0.5,-0.35781205165674373,-0.37273475070016515,1,1,-0.14645149310378666,-0.2727425767508361,1,1,0,0,0,0,0,0,1,1.3119039055776864,-0.4102141608724031
-0.9237993849488977,0.0,0.3912346801205461,-1.0294237660695575,1,0,-0.08474134589279368,-0.3198286545906123,1,0,1,0,0,0,0,0,1,-1.2232633771396595,0.42438843347389776
-0.04771131501848488,0.0,0.5993032167253488,-1.0294237660695575,2,1,0.16209924295117825,-0.6910137097691081,1,0,0,1,0,0,0,0,1,-0.867281225036182,0.5021566189959639
1.7044648248423406,0.25,-2.230428881099968,0.2839542646692272,1,1,1.4580123343820308,-1.5538507984953975,1,0,0,0,0,1,0,0,1,1.4354202367818742,1.0215639385056972
0.828376754911928,0.75,0.9114060216325528,0.9406432800386195,0,0,1.3963021871710377,-0.9753646993210037,1,0,0,0,1,0,0,0,1,-0.9344258842533716,-0.36119219977383477
-1.7998874548793105,0.25,-0.25377778335434237,-1.0294237660695575,0,1,-0.14645149310378666,0.03178816044667781,1,0,0,0,0,1,0,0,1,-7.98340576454668,-0.2909439186431551
-0.9237993849488977,0.5,-0.04570924674953965,-0.37273475070016515,1,1,2.9390558674458624,0.09110438837470762,1,1,0,0,0,0,0,0,1,-0.5017238748318016,0.08863278310622556
-0.9237993849488977,1.0,0.8905991679720725,-1.0294237660695575,1,1,0.22380939016217122,-0.873854453588499,1,0,1,0,0,0,0,0,1,-1.0191619031233532,0.6912747113093058
-0.04771131501848488,0.5,1.0570539972559148,-1.0294237660695575,2,1,2.0751138064919608,-0.7937469705104381,1,0,0,1,0,0,0,0,1,-1.331726654120205,-1.1364533466573492
-0.9237993849488977,0.0,-1.1276656370945137,-0.37273475070016515,1,1,2.1985341009139465,-1.456009597789369,1,0,0,0,0,1,0,0,1,0.7744905245175763,1.351545720486626
-0.04771131501848488,0.5,-2.35527000306285,-1.0294237660695575,0,1,0.7792007150611081,-1.2450395087669948,1,0,0,0,1,0,0,0,1,1.8917231031450195,-0.5200419325142991
-1.7998874548793105,1.0,1.3483499485026385,-1.0294237660695575,0,1,1.7048529232260028,-0.6653303945837756,1,0,0,0,0,1,0,0,1,-2.0265870302620903,-0.950388402733715
-1.7998874548793105,0.0,-0.4410394662986648,-1.0294237660695575,2,1,2.1368239537029536,-0.736876772600059,1,1,0,0,0,0,0,0,1,0.5985254016658219,0.5013842298166886
-0.9237993849488977,0.0,0.5368826557439079,-0.37273475070016515,1,1,0.9026210094830941,-0.21036881130074286,1,0,1,0,0,0,0,0,1,-2.5521019604773136,0.05228109104237727
0.828376754911928,0.0,-0.8363696858477899,-0.37273475070016515,1,0,2.8773457202348696,-1.0707598700093814,1,0,0,1,0,0,0,0,1,0.7810992074632589,1.5701550502605306
-0.04771131501848488,0.25,0.848985460651112,-1.0294237660695575,0,1,2.4453746897579185,-0.5876689415233655,1,0,0,0,0,1,0,0,1,-1.444666206878923,-1.2271020967975848
-0.9237993849488977,0.5,-0.10812980773098047,-1.0294237660695575,1,0,2.7539254258128834,-0.8848615886679272,1,0,0,0,1,0,0,0,1,0.12219968536973036,0.18965161906762512
-0.04771131501848488,1.0,-1.5646095639645994,-0.37273475070016515,1,0,2.4453746897579185,-1.1557594131227438,1,0,0,0,0,1,0,0,1,1.3537502236189314,2.261447063107605
-0.9237993849488977,0.5,0.4328483874415066,-1.0294237660695575,1,0,0.6557804206391221,-0.890976663712054,1,1,0,0,0,0,0,0,1,-0.4858133833024774,0.1489948898521497
-0.9237993849488977,0.75,0.9738265826139937,-0.37273475070016515,1,1,2.6305051313908976,-0.42378493034076764,1,0,1,0,0,0,0,0,1,-2.297926407696788,-1.5878292400369785
0.828376754911928,0.25,-1.0028245151316322,-0.37273475070016515,2,1,2.6922152786018905,-1.4682397478776226,1,0,0,1,0,0,0,0,1,0.6830114200226769,1.6969949662622807
1.7044648248423406,1.0,0.5576895094043882,0.9406432800386195,2,0,3.062476161867848,-0.6488196919646333,1,0,0,0,0,1,0,0,1,-0.8595446721348702,-1.1502213188703259
-0.9237993849488977,0.75,-1.5854164176250798,0.2839542646692272,1,1,2.4453746897579185,-1.0683138399917307,1,0,0,0,1,0,0,0,1,1.4840362057252312,2.29152076276196
-1.7998874548793105,0.0,-0.9820176614711519,-0.37273475070016515,1,0,0.6557804206391221,-1.5379516033806677,1,0,0,0,0,1,0,0,1,0.6385231234276276,-0.33802970635655283
0.828376754911928,1.0,1.1194745582373555,-0.37273475070016515,1,0,0.8409108622721011,-0.9875948494092572,1,1,0,0,0,0,0,0,1,-1.133536246069918,0.17809624217830144
0.828376754911928,0.25,-0.7739491248663491,0.2839542646692272,0,1,0.47064997900614314,-1.1985649384316313,1,0,1,0,0,0,0,0,1,0.6457298224317254,-0.4096899854961791
-1.7998874548793105,0.75,-0.39942575897770427,-0.37273475070016515,0,0,2.7539254258128834,-0.6408700944072685,1,0,0,1,0,0,0,0,1,0.6232554186307092,0.7005629943956041
-0.9237993849488977,0.5,-1.210893051736435,-0.37273475070016515,1,1,-0.5167123763697445,-1.3752906072068953,1,0,0,0,0,1,0,0,1,0.8804634056184397,-1.83657647802878
-0.9237993849488977,0.75,1.2859293875211977,0.2839542646692272,0,0,0.5940702734281291,-0.9698611317812895,1,0,0,0,1,0,0,0,1,-1.325890218076276,0.5219969646672131
-0.04771131501848488,0.25,-0.25377778335434237,-1.0294237660695575,0,1,2.8773457202348696,-0.16267122595655395,1,0,0,0,0,1,0,0,1,1.5600655977236015,0.47642863547096653
-0.04771131501848488,0.5,1.0362471435954344,0.2839542646692272,1,1,1.6431427760150097,0.020781025367249593,1,1,0,0,0,0,0,0,1,49.8650632142789,-0.666454864569592
-0.04771131501848488,0.5,-1.0860519297735531,1.597332295408012,1,1,1.8282732176479888,-1.3184204092965162,1,0,1,0,0,0,0,0,1,0.8237523646596533,0.8995477264063485
0.828376754911928,0.5,0.8697923143115923,0.2839542646692272,1,1,3.062476161867848,0.05808298313642298,1,0,0,1,0,0,0,0,1,14.974993833713034,-1.793925914043526
-0.04771131501848488,0.25,-0.23297092969386207,-0.37273475070016515,0,1,3.1241863090788415,-0.7118049649191392,1,0,0,0,0,1,0,0,1,0.3272960167120041,0.4948736592690712
-0.04771131501848488,0.25,1.2859293875211977,0.2839542646692272,0,1,3.0007660146568553,-0.8114806881384058,1,0,0,0,1,0,0,0,1,-1.5846703517630356,-2.5728438158009177
-0.9237993849488977,0.75,-0.024902393089059373,-0.37273475070016515,0,1,1.4580123343820308,-0.8677393785443722,1,0,0,0,0,1,0,0,1,0.028698009684466542,0.011405603190419035
-0.9237993849488977,0.25,-1.3149273200388363,0.2839542646692272,0,1,-0.023031198681800702,-1.208960566006647,1,1,0,0,0,0,0,0,1,1.0876511252821184,-1.3452116723987784
-0.04771131501848488,0.25,-0.919597100489711,0.2839542646692272,0,0,3.062476161867848,-1.1465868005565536,1,0,1,0,0,0,0,0,1,0.8020300774815637,1.896647098282821
-0.9237993849488977,0.75,-0.9404039541501913,-1.0294237660695575,0,1,2.1368239537029536,-1.1789966982904256,1,0,0,1,0,0,0,0,1,0.7976306935496938,1.0690737412349116
-0.04771131501848488,1.0,-1.0028245151316322,-1.0294237660695575,1,0,2.6922152786018905,-1.1734931307507115,1,0,0,0,0,1,0,0,1,0.8545636006323287,1.6969949662622807
-0.9237993849488977,0.5,0.9322128752930331,-0.37273475070016515,1,1,0.5940702734281291,0.07948574579086673,1,0,0,0,1,0,0,0,1,11.728050935645225,0.3784129175744785
0.828376754911928,1.0,-0.6491080029034675,0.9406432800386195,0,1,1.5197224815930237,-1.3434922169774361,1,0,0,0,0,1,0,1,0,0.4831498051874231,0.3373560220908818
-0.9237993849488977,0.75,0.8281786069906317,-1.0294237660695575,2,1,2.9390558674458624,-0.2611239341669952,1,1,0,0,0,0,0,1,0,-3.171592101017408,-1.6058845871783252
-0.9237993849488977,1.0,0.848985460651112,-1.0294237660695575,0,0,0.9026210094830941,0.18466503654984742,1,0,1,0,0,0,0,1,0,4.5974347744053965,0.08267334712173557
-0.04771131501848488,0.75,-0.25377778335434237,-1.0294237660695575,0,0,-0.5167123763697445,-0.8341064658016749,1,0,0,1,0,0,0,1,0,0.3042510683698296,-0.38490790486121085
-0.9237993849488977,0.0,-1.2941204663783559,-1.0294237660695575,1,1,1.272881892749052,-1.5783110986719047,1,0,0,0,0,1,0,1,0,0.8199400406341402,0.3531420423106115
-0.04771131501848488,1.0,1.2027019728792767,-0.37273475070016515,1,0,-0.6401326707917305,-0.5356908036482878,1,0,0,0,1,0,0,1,0,-2.245142094447678,1.9725907989449716
0.828376754911928,0.25,0.5993032167253488,-0.37273475070016515,0,0,2.0751138064919608,0.023838562889312985,1,0,0,0,0,1,0,1,0,25.140073229583027,-0.6443191625764663
-0.9237993849488977,0.75,-0.31619834433578314,-0.37273475070016515,1,1,-0.20816164031477966,-0.9863718344004319,1,1,0,0,0,0,0,1,0,0.32056708566499664,-0.38201871035753726
-0.04771131501848488,0.5,0.8697923143115923,-1.0294237660695575,1,0,2.3219543953359327,-0.5968415540895556,1,0,1,0,0,0,0,1,0,-1.4573253292298087,-1.1498257729336228
-0.9237993849488977,1.0,1.2859293875211977,-0.37273475070016515,1,1,2.1368239537029536,0.08926986586146958,1,0,0,1,0,0,0,1,0,14.404966055586145,-1.4618753305046654
-1.7998874548793105,0.75,-1.4397684420017178,-0.37273475070016515,1,0,0.8409108622721011,-1.2266942836346144,1,0,0,0,0,1,0,1,0,1.1736978489341114,-0.2290515199658938
-0.9237993849488977,0.0,0.2872004118181447,-0.37273475070016515,0,0,1.9516935120699745,-0.0061253048269082596,1,0,0,0,1,0,0,1,0,-46.88752967141862,-0.2733267685911531
1.7044648248423406,0.5,1.244315680200237,-0.37273475070016515,0,0,2.6305051313908976,-0.23421760397283733,1,0,0,0,0,1,0,1,0,-5.312647978179056,-2.0288631016366416
1.7044648248423406,0.5,0.5368826557439079,-0.37273475070016515,1,1,-0.4550022291587516,-0.6084601966733966,1,1,0,0,0,0,0,1,0,-0.8823628212316584,0.7811654609040567
-0.9237993849488977,0.0,0.3496209727995855,-0.37273475070016515,1,0,2.0751138064919608,-0.07461414532112824,1,0,1,0,0,0,0,1,0,-4.685719729079098,-0.37588233489598466
-0.9237993849488977,0.75,1.077860850916395,-0.37273475070016515,0,1,-0.3932920819477586,-0.7399343101221224,1,0,0,1,0,0,0,1,0,-1.4566980286918976,1.5017749890232865
-0.9237993849488977,0.0,0.3704278264600658,-1.0294237660695575,0,1,1.9516935120699745,-0.8420560633590397,1,0,0,0,0,1,0,1,0,-0.4399087454847066,-0.35253375913222706
-0.04771131501848488,0.25,-0.7115285638849084,-0.37273475070016515,0,1,0.5940702734281291,-1.0548606748946519,1,0,0,0,1,0,0,1,0,0.6745237364697174,-0.2888305953858768
-0.04771131501848488,0.25,-1.3149273200388363,-0.37273475070016515,1,1,1.8899833648589817,-1.0768749450535082,1,0,0,0,0,1,0,1,0,1.2210585138773933,1.1702634408331667
0.828376754911928,0.25,-0.2953914906753029,-0.37273475070016515,1,1,1.8899833648589817,-0.9472353541180204,1,1,0,0,0,0,0,1,0,0.3118459307827933,0.26289351282191653
-0.9237993849488977,0.0,-2.0431671981556456,0.9406432800386195,1,0,1.7048529232260028,-1.4584556278070195,1,0,1,0,0,0,0,1,0,1.400911456749505,1.4401323722594883
-0.04771131501848488,0.25,0.22477985083670388,-1.0294237660695575,1,1,2.5070848369689114,-0.34795799979359554,1,0,0,1,0,0,0,1,0,-0.6459970771473584,-0.33876230485213005
-0.9237993849488977,1.0,-1.1692793444154743,-0.37273475070016515,1,1,2.0134036592809674,-1.419930655029021,1,0,0,0,0,1,1,0,0,0.8234763720849285,1.1849519663522923
-0.04771131501848488,0.75,-0.2121640760333818,-0.37273475070016515,0,1,0.3472296845841572,-0.4023821676863239,1,0,0,0,1,0,1,0,0,0.5272700757424564,-0.1384944108322215
-1.7998874548793105,1.0,0.12074558253430252,-1.0294237660695575,1,0,2.6922152786018905,0.1057805684806119,1,0,0,0,0,1,1,0,0,1.1414722407776954,-0.2043275195882323
-0.9237993849488977,0.0,-0.5242668809405859,-0.37273475070016515,1,1,-0.6401326707917305,-0.356519104855373,1,1,0,0,0,0,1,0,0,1.470515531427866,-0.8598672396447334
-0.04771131501848488,0.25,-0.23297092969386207,-0.37273475070016515,0,1,0.5940702734281291,-0.3913750326068957,1,0,1,0,0,0,1,0,0,0.5952626260854569,-0.09456982578982398
0.828376754911928,0.25,1.1402814118978357,-0.37273475070016515,0,0,-0.08474134589279368,-0.4537487980569889,1,0,0,1,0,0,1,0,0,-2.5130235424989955,1.2369103934385934
-0.9237993849488977,0.25,1.0986677045768753,-0.37273475070016515,0,0,2.6922152786018905,-0.9301131439944654,1,0,0,0,0,1,1,0,0,-1.181219415799819,-1.8591822757914565
-0.04771131501848488,0.25,-0.607494295582507,-1.0294237660695575,0,0,0.9026210094830941,-0.5008348758967651,1,0,0,0,1,0,1,0,0,1.212963243613504,-0.05915718124860336
-0.04771131501848488,0.5,-0.9820176614711519,-1.0294237660695575,0,0,-0.08474134589279368,-1.5544623059998102,1,0,0,0,0,1,1,0,0,0.631741057779803,-1.0652351597947112
0.828376754911928,0.25,1.0362471435954344,-1.0294237660695575,1,1,0.5940702734281291,0.20056423166457707,1,1,0,0,0,0,1,0,0,5.166659752814004,0.4206435196605769
1.7044648248423406,0.25,-1.065245076113073,0.9406432800386195,1,0,0.5323601262171361,-1.459678642815845,1,0,1,0,0,0,1,0,0,0.7297805454343869,-0.49815107294133465
-0.04771131501848488,0.0,0.3496209727995855,-0.37273475070016515,1,1,2.5070848369689114,-0.36141116489067443,1,0,0,1,0,0,1,0,0,-0.9673773440434376,-0.5269084667925755
-0.9237993849488977,0.5,-2.209622027439488,0.9406432800386195,1,0,1.7048529232260028,-1.0383499722755096,1,0,0,0,0,1,1,0,0,2.1280127957216335,1.5574585452652903
-0.9237993849488977,0.75,-0.46184631995914505,0.2839542646692272,0,0,2.1985341009139465,-0.34673498478477016,1,0,0,0,1,0,1,0,0,1.3319865033112488,0.5535385638526488
0.828376754911928,0.5,-0.17055036871242127,-0.37273475070016515,2,1,1.7048529232260028,-0.059937965215223966,1,0,0,0,0,1,1,0,0,2.8454480912058435,0.12021292594422275
